house_id,square_footage,number_of_rooms,number_of_bathrooms,lot_size_sqft,distance_to_city_center_km,year_built,has_garage,quality_score,school_rating,building_material,heating_type,price_k_usd
4239,4701,4,3.5,8960,27.8,1986,No,4,1,Brick,Electric,1100.89
4240,2137,3,2.0,8026,4.3,2007,No,8,5,Wood,Gas,1135.52
4241,1984,4,1.5,12780,10.2,1977,Yes,3,2,Wood,Oil,773.01
4242,2351,4,3.0,10238,1.9,1976,No,4,4,Wood,Gas,999.02
4243,2429,4,2.0,12869,8.9,2019,Yes,5,3,Brick,Gas,1079.38
4244,2127,5,1.5,11687,7.3,1986,Yes,8,5,Wood,Gas,1075.36
4245,2326,3,4.0,5849,2.4,1955,No,3,2,Wood,Gas,868.22
4246,2473,3,3.5,5309,15.3,2011,Yes,9,2,Brick,Gas,1106.45
4247,2161,5,1.5,5590,14.6,1982,No,3,1,Wood,Electric,615.29
4248,2373,5,3.5,11521,3.3,1989,Yes,10,3,Brick,Electric,1374.5
4249,3486,3,3.5,14788,8.6,1990,No,5,2,Brick,Gas,1077.89
4250,3166,5,2.5,13587,28.6,1991,Yes,8,3,Brick,Oil,1116.53
4251,4557,5,2.0,7973,4.2,1958,No,7,4,Wood,Electric,1112.48
4252,3234,4,1.5,10593,9.8,1967,Yes,4,5,Brick,Gas,1078.03
4253,2793,5,1.5,4836,2.0,1964,Yes,6,2,Wood,Gas,1048.21
4254,1669,4,2.5,13257,5.3,1953,No,9,4,Wood,Gas,960.44
4255,1814,2,3.0,9374,21.3,1983,No,8,1,Brick,Gas,867.17
4256,2711,4,2.5,11122,11.6,2011,No,10,3,Wood,Gas,1170.92
4257,1402,4,1.5,8160,14.1,1987,Yes,4,4,Brick,Gas,832.36
4258,4621,5,2.0,7045,5.6,2020,No,5,3,Brick,Gas,1251.04
4259,1490,3,2.0,10616,20.8,1972,No,10,3,Wood,Oil,771.36
4260,1293,2,2.5,8431,22.8,1969,Yes,6,2,Wood,Gas,671.42
4261,1289,2,1.0,5959,6.3,2005,Yes,7,3,Wood,Gas,819.29
4262,3356,2,2.5,5715,2.3,2002,Yes,9,4,Wood,Electric,1263.7
4263,1094,3,2.5,11098,3.3,1951,Yes,10,1,Brick,Gas,932.9
4264,4827,2,1.5,12212,20.1,1970,No,5,2,Wood,Electric,1071.01
4265,3643,2,1.5,14419,4.9,1991,Yes,4,5,Brick,Electric,1111.22
4266,3712,3,2.0,6406,15.3,2006,Yes,9,1,Stone,Gas,1137.15
4267,2517,2,3.5,11246,5.4,1998,Yes,3,4,Brick,Gas,999.74
4268,3396,5,2.0,4132,5.9,1959,No,5,2,Wood,Gas,930.61
4269,2673,5,2.0,12867,1.1,2021,Yes,5,3,Brick,Electric,1345.11
4270,4058,4,2.5,12818,10.3,2010,Yes,4,1,Wood,Electric,1142.09
4271,3617,4,2.0,11154,3.6,1970,No,7,2,Brick,Electric,1105.29
4272,1244,4,1.5,4789,12.4,2009,No,4,5,Stone,Electric,810.1
4273,4441,5,2.5,9511,18.3,1962,Yes,10,5,Wood,Gas,1279.02
4274,1541,5,2.5,4990,11.7,1997,No,4,5,Wood,Electric,863.97
4275,2841,5,2.0,7456,21.4,1989,No,7,2,Brick,Oil,958.61
4276,1479,4,1.0,12987,22.5,2012,No,7,1,Wood,Electric,644.65
4277,3267,4,2.5,11988,21.2,1958,No,5,3,Stone,Gas,901.27
4278,4497,4,2.5,8247,28.2,2006,Yes,3,1,Stone,Gas,1107.94
4279,2158,4,1.0,11421,7.9,2000,Yes,4,3,Brick,Gas,917.61
4280,862,4,2.5,10273,6.5,1989,No,3,1,Wood,Gas,550.27
4281,3359,4,3.5,5598,18.7,2022,Yes,10,1,Wood,Gas,1206.98
4282,4569,5,1.5,7922,18.3,2013,No,7,2,Wood,Gas,1103.01
4283,934,3,2.0,10696,15.8,2019,Yes,7,5,Wood,Gas,874.83
4284,4444,3,2.5,6032,1.1,2013,Yes,4,5,Wood,Electric,1453.66
4285,2935,4,1.5,11958,17.1,1974,Yes,5,5,Wood,Gas,964.49
4286,4078,3,3.0,13905,28.1,1977,No,9,5,Brick,Gas,1343.06
4287,1622,3,3.5,12521,10.7,1959,No,4,1,Brick,Electric,684.94
4288,3874,5,3.0,7542,29.1,1977,Yes,5,5,Stone,Electric,1244.2
4289,3781,4,2.0,5696,11.3,1985,Yes,6,1,Wood,Electric,1009.79
4290,920,4,3.0,14282,5.1,1960,Yes,10,3,Wood,Electric,941.47
4291,2437,3,2.0,13682,12.6,1970,No,5,4,Wood,Electric,840.34
4292,1724,4,2.0,7126,15.3,1975,Yes,4,4,Stone,Electric,848.97
4293,1444,4,1.5,13266,19.3,1967,Yes,4,3,Wood,Electric,690.43
4294,2832,4,3.5,7425,15.6,2017,Yes,5,1,Stone,Electric,1017.25
4295,3561,4,2.0,12868,16.6,1990,Yes,3,5,Stone,Gas,1264.66
4296,2868,3,3.5,9694,1.7,1964,No,5,2,Wood,Gas,1070.73
4297,1041,2,1.5,12002,8.4,1972,Yes,6,1,Wood,Electric,658.68
4298,3468,3,3.0,5272,10.0,1990,Yes,6,1,Wood,Gas,1009.66
4299,1602,5,1.5,5350,29.6,1955,No,3,3,Wood,Electric,675.06
4300,4964,2,1.0,13322,9.6,2020,No,6,3,Wood,Gas,1170.11
4301,995,2,4.0,12368,27.0,2009,No,4,2,Wood,Electric,753.94
4302,2987,2,1.0,11934,9.8,2001,Yes,3,5,Brick,Gas,895.23
4303,4315,3,2.0,8003,3.8,1958,Yes,3,4,Wood,Gas,1051.2
4304,3130,5,3.5,7264,8.2,1979,Yes,3,5,Wood,Gas,1122.71
4305,3159,3,3.0,13309,8.9,1993,Yes,8,5,Brick,Gas,1284.48
4306,4406,5,2.0,13649,29.4,2011,No,10,1,Wood,Gas,1210.03
4307,1076,3,2.5,8191,20.6,1992,No,5,2,Wood,Gas,653.82
4308,860,3,2.5,4688,28.0,1977,No,10,1,Wood,Oil,756.23
4309,4190,3,1.5,9074,25.2,1957,Yes,5,3,Wood,Gas,1086.8
4310,2713,2,2.0,5582,17.8,2000,No,3,4,Brick,Electric,863.68
4311,4727,3,2.0,13993,20.6,1979,Yes,9,2,Brick,Oil,1259.2
4312,3391,5,2.0,13515,19.1,1960,Yes,6,2,Wood,Gas,1061.13
4313,1366,5,2.0,13967,20.3,1969,No,8,5,Wood,Electric,855.2
4314,4735,5,2.0,8907,8.7,1980,Yes,10,1,Wood,Gas,1267.29
4315,2371,2,2.0,7808,12.8,1983,Yes,8,5,Wood,Gas,982.08
4316,2000,3,2.0,4364,18.2,1961,No,4,5,Brick,Gas,720.73
4317,3654,3,2.0,4515,2.0,1997,No,4,2,Wood,Gas,1110.3
4318,3695,4,1.5,4575,15.0,1977,No,5,4,Wood,Electric,970.97
4319,2036,2,3.0,8917,25.9,2016,Yes,7,3,Wood,Gas,1001.14
4320,936,5,3.5,10908,15.3,2012,Yes,3,5,Brick,Gas,925.87
4321,1829,5,1.5,12142,17.0,1997,No,7,4,Wood,Electric,975.8
4322,2956,3,1.5,8776,6.9,1991,Yes,4,5,Stone,Gas,1125.33
4323,3394,5,2.5,10133,24.0,2001,Yes,9,4,Wood,Electric,1199.26
4324,1461,3,3.5,12733,11.4,1954,Yes,5,1,Wood,Oil,725.56
4325,3272,3,1.0,11238,28.7,1961,No,5,3,Stone,Electric,876.41
4326,3477,4,1.0,11909,29.8,2008,Yes,10,2,Brick,Gas,1164.21
4327,3108,2,1.5,13128,27.6,2014,No,5,1,Wood,Gas,902.71
4328,886,3,2.5,8049,3.5,2001,No,5,5,Brick,Gas,913.65
4329,3312,3,4.0,5373,10.7,1992,No,5,5,Wood,Gas,1184.36
4330,3742,3,3.0,11815,28.4,2012,Yes,3,3,Brick,Electric,1149.23
4331,3573,4,2.5,6132,24.3,1999,Yes,8,3,Wood,Electric,1130.01
4332,3304,3,2.5,14737,27.4,1988,No,10,3,Stone,Gas,1173.08
4333,4110,2,1.5,10508,17.6,1991,No,7,5,Wood,Gas,1165.75
4334,2500,2,2.5,10470,14.9,1966,Yes,9,5,Brick,Electric,1038.15
4335,4470,5,2.0,6539,4.1,1992,Yes,8,2,Brick,Electric,1322.69
4336,3500,2,1.5,6756,25.3,1998,Yes,4,3,Wood,Gas,1010.65
4337,4429,5,1.5,9279,22.6,1954,Yes,4,4,Stone,Electric,1148.54
4338,2447,2,2.5,11375,2.7,1950,Yes,8,2,Wood,Oil,1004.42
4339,4118,5,3.0,10333,7.1,2016,Yes,5,4,Wood,Gas,1323.1
4340,4487,3,2.5,13945,17.2,1973,No,10,1,Brick,Gas,1211.63
4341,1396,4,1.0,13882,20.8,1978,Yes,5,3,Stone,Electric,738.3
4342,1284,4,1.0,6549,5.0,1964,Yes,8,2,Wood,Gas,794.97
4343,1445,4,1.5,14150,8.1,1953,Yes,5,2,Stone,Electric,818.89
4344,3889,3,2.0,9242,6.6,1993,Yes,8,1,Wood,Gas,1103.93
4345,1520,4,2.0,12923,7.4,2014,No,9,1,Brick,Gas,910.09
4346,1298,2,1.0,4833,27.7,1980,Yes,6,1,Brick,Gas,675.83
4347,2473,5,2.5,14344,21.8,1969,No,4,2,Wood,Gas,832.9
4348,3867,3,2.5,8686,22.4,1959,Yes,5,5,Stone,Gas,1153.05
4349,914,4,2.0,10118,24.0,1960,Yes,7,4,Wood,Gas,736.97
4350,3779,2,2.5,13427,11.3,1977,Yes,6,4,Brick,Gas,1184.66
4351,2536,2,1.5,4284,23.2,1987,Yes,3,1,Brick,Gas,719.83
4352,4411,3,2.0,11491,29.4,1973,No,9,5,Brick,Gas,1207.89
4353,3053,3,3.5,7538,21.3,1988,Yes,10,5,Brick,Gas,1294.53
4354,3094,4,2.5,8233,13.1,2000,No,6,1,Wood,Oil,981.24
4355,4430,5,1.5,4075,21.8,1999,Yes,6,3,Brick,Gas,1176.84
4356,946,4,3.0,13087,27.1,1956,Yes,9,2,Brick,Electric,860.98
4357,4782,4,2.5,14650,4.7,2017,No,6,3,Stone,Gas,1335.96
4358,4253,3,2.0,11015,8.7,2002,No,10,5,Wood,Gas,1299.08
4359,3210,4,2.5,5744,27.7,1986,Yes,7,1,Wood,Gas,964.04
4360,936,4,1.5,11237,28.4,2003,Yes,9,2,Wood,Gas,824.13
4361,4160,5,2.5,10700,15.0,2004,No,4,4,Wood,Electric,1154.04
4362,3805,2,2.5,11345,11.9,1980,No,9,5,Wood,Oil,1180.79
4363,4352,2,3.5,8783,9.2,2014,No,5,2,Wood,Gas,1191.15
4364,818,5,1.0,13130,15.5,2008,Yes,10,2,Brick,Gas,859.71
4365,3042,2,2.0,7341,28.1,1996,No,7,3,Wood,Gas,842.47
4366,1248,4,3.5,11008,5.3,1998,No,7,4,Brick,Oil,910.76
4367,2748,5,1.5,5707,13.2,1967,No,9,3,Stone,Gas,1114.27
4368,1745,5,3.0,8251,27.4,1952,Yes,8,3,Wood,Electric,840.4
4369,2720,3,1.0,7778,11.1,1967,Yes,5,3,Wood,Gas,816.59
4370,3777,2,1.0,9013,23.3,2007,No,8,3,Wood,Gas,994.13
4371,4988,3,2.0,10236,12.3,2020,No,8,5,Brick,Gas,1441.83
4372,4815,4,3.0,4645,24.3,1974,Yes,9,4,Brick,Oil,1334.29
4373,1038,5,1.5,6239,29.4,1967,Yes,10,3,Wood,Electric,796.02
4374,1004,4,2.0,13321,12.2,2001,Yes,6,5,Brick,Gas,908.68
4375,3407,2,1.5,13653,25.5,1992,Yes,8,5,Wood,Gas,1065.47
4376,4188,3,1.5,6278,29.7,2016,Yes,3,2,Brick,Gas,1009.9
4377,3772,2,2.0,14538,29.5,1956,Yes,6,2,Wood,Gas,1049.94
4378,3487,4,2.0,11094,13.6,2023,No,6,1,Stone,Gas,1100.42
4379,4966,3,1.5,13243,15.1,1993,No,8,5,Wood,Electric,1205.2
4380,2148,2,2.0,12718,9.8,1993,No,8,1,Wood,Gas,853.24
4381,1616,4,2.5,14903,10.1,2000,No,4,5,Brick,Electric,875.33
4382,1620,2,1.5,8458,15.3,1970,Yes,10,3,Wood,Electric,824.08
4383,992,5,2.0,6417,6.8,1986,Yes,6,3,Wood,Gas,767.82
4384,2576,3,2.0,6137,21.6,1977,Yes,3,1,Brick,Electric,708.9
4385,4445,3,2.0,13917,16.6,1981,Yes,7,3,Wood,Gas,1196.52
4386,1050,3,3.0,13920,27.0,2006,Yes,9,3,Wood,Gas,905.66
4387,2588,5,3.5,10765,24.5,1990,No,8,2,Wood,Electric,1051.32
4388,4500,3,1.5,8540,10.4,2003,Yes,6,3,Stone,Gas,1208.27
4389,3263,5,2.5,8054,15.7,1976,Yes,7,2,Wood,Gas,988.68
4390,1967,3,2.5,4128,22.8,2023,Yes,8,4,Brick,Gas,1097.25
4391,4693,2,3.0,7153,6.6,1989,Yes,4,5,Wood,Electric,1203.93
4392,1896,2,3.5,12400,1.9,1990,No,9,2,Wood,Oil,1077.84
4393,3479,2,2.0,12237,25.7,2019,Yes,8,2,Wood,Electric,1003.07
4394,2647,2,4.0,10635,5.0,1973,Yes,3,2,Wood,Oil,816.02
4395,4704,5,4.0,4000,26.8,1967,Yes,5,5,Wood,Electric,1262.22
4396,1304,4,2.0,7235,27.5,2023,Yes,10,5,Wood,Gas,1066.57
4397,2421,4,2.0,8932,14.4,2005,Yes,5,5,Wood,Gas,1073.98
4398,3272,2,2.5,12004,24.4,1964,Yes,8,3,Wood,Electric,1019.04
4399,3346,4,2.0,10015,11.5,2021,No,4,2,Brick,Gas,1015.14
4400,2187,4,2.5,5634,25.9,1984,Yes,3,5,Brick,Gas,877.02
4401,3794,3,2.0,12989,24.9,1976,No,8,4,Wood,Electric,1139.29
4402,4616,5,1.0,13095,3.3,1952,No,10,5,Brick,Gas,1402.32
4403,1517,2,3.5,8353,17.9,1970,Yes,7,1,Brick,Oil,764.25
4404,4284,4,3.5,5894,19.6,1988,Yes,4,1,Brick,Gas,1081.6
4405,1458,4,1.0,9656,1.0,1981,Yes,6,2,Brick,Gas,1017.56
4406,4808,2,3.0,9266,29.4,1999,Yes,7,2,Wood,Gas,1210.17
4407,4564,3,2.0,8850,12.8,1958,Yes,8,2,Wood,Electric,1142.97
4408,3789,2,2.5,11750,16.0,1999,Yes,6,3,Wood,Gas,1140.36
4409,2904,3,2.0,7943,6.6,1950,Yes,6,1,Brick,Gas,848.79
4410,2055,4,2.5,6061,18.7,1953,Yes,9,1,Wood,Electric,756.35
4411,3282,5,2.0,12067,24.5,1953,No,7,2,Wood,Gas,945.46
4412,1183,3,3.5,8525,18.0,1983,Yes,9,1,Brick,Electric,963.46
4413,3407,3,2.5,7364,23.9,1976,No,6,1,Stone,Gas,989.38
4414,993,2,2.0,13066,22.2,1964,No,9,3,Brick,Oil,706.94
4415,4607,4,2.5,6845,7.9,1981,No,5,4,Wood,Gas,1169.4
4416,4519,5,4.0,12174,13.6,1990,No,9,2,Stone,Gas,1353.49
4417,3381,2,1.0,14195,5.3,2020,Yes,7,4,Brick,Electric,1181.24
4418,3365,2,2.0,13933,2.2,2010,Yes,4,4,Brick,Electric,1127.48
4419,3563,5,3.5,9018,2.8,2012,Yes,5,3,Wood,Gas,1319.68
4420,3598,4,2.5,13079,28.3,2010,Yes,4,1,Stone,Electric,1056.88
4421,3139,5,3.5,4268,29.6,1963,Yes,3,2,Wood,Gas,903.63
4422,4206,2,1.0,11622,3.8,1972,Yes,4,5,Wood,Oil,1072.91
4423,1531,2,3.5,7409,10.7,2014,No,7,4,Wood,Gas,900.22
4424,3672,3,3.0,7877,4.3,1981,Yes,4,4,Brick,Gas,1050.46
4425,3920,5,3.0,10118,25.2,1990,Yes,3,3,Brick,Gas,1115.9
4426,4977,5,2.5,8680,15.4,1975,Yes,6,4,Stone,Electric,1381.1
4427,3404,5,1.0,7495,19.0,1997,Yes,7,4,Wood,Electric,1034.76
4428,3182,2,2.0,9797,16.7,2022,No,8,4,Wood,Gas,1103.09
4429,1331,4,2.0,14024,21.6,1965,No,5,3,Brick,Gas,702.12
4430,1434,2,2.0,5254,10.3,1980,Yes,10,1,Wood,Gas,770.93
4431,2569,3,2.5,9823,5.0,2015,Yes,5,4,Wood,Electric,992.07
4432,4604,2,2.5,12759,1.5,1981,Yes,4,2,Wood,Electric,1323.37
4433,3170,2,2.0,8310,13.9,1959,Yes,5,4,Brick,Electric,938.9
4434,802,2,2.5,13008,27.3,1974,Yes,9,4,Brick,Electric,786.88
4435,1005,3,1.0,8774,9.9,1994,No,3,2,Wood,Gas,590.99
4436,4935,5,1.0,12185,6.7,1973,Yes,8,3,Wood,Gas,1234.17
4437,3421,4,2.0,13014,27.9,1952,Yes,9,5,Wood,Electric,1150.79
4438,3690,4,3.0,14687,4.1,2011,No,5,2,Brick,Gas,1178.87
4439,3993,3,3.0,5794,2.5,2016,Yes,9,5,Brick,Electric,1514.14
4440,3466,5,2.0,6183,26.5,2004,No,4,1,Brick,Gas,949.43
4441,4106,5,3.5,9838,21.3,1959,No,10,1,Stone,Gas,1261.95
4442,1697,3,1.5,8856,13.2,2004,No,5,4,Stone,Gas,848.84
4443,1885,2,4.0,14493,22.8,1971,Yes,9,4,Wood,Gas,1062.88
4444,2079,5,3.5,4328,22.5,1963,Yes,10,3,Brick,Gas,1036.64
4445,1470,4,2.5,14767,2.2,2022,Yes,6,5,Brick,Gas,1186.65
4446,2305,3,1.0,14009,20.6,1957,Yes,6,1,Brick,Gas,804.34
4447,4375,4,2.0,10407,19.6,1964,Yes,5,1,Stone,Gas,1187.51
4448,2755,2,1.5,7942,28.9,1964,Yes,7,4,Wood,Gas,793.98
4449,1049,3,2.5,13203,29.0,2001,No,8,4,Wood,Gas,827.59
4450,2692,4,1.5,9179,12.0,2019,Yes,5,3,Wood,Gas,905.66
4451,4239,4,2.0,6015,18.1,2003,No,10,4,Wood,Electric,1210.46
4452,2653,2,1.5,6505,5.1,1991,Yes,6,4,Brick,Electric,992.7
4453,3654,3,1.5,12971,2.9,1968,No,10,3,Wood,Electric,1185.11
4454,2303,5,1.5,12890,13.6,1989,No,6,4,Brick,Oil,1011.82
4455,4185,5,1.0,12378,21.0,2018,Yes,3,4,Wood,Gas,1171.73
4456,4371,4,2.5,13161,17.5,1976,No,4,4,Stone,Electric,1172.59
4457,4592,2,2.0,8139,13.5,2023,No,3,5,Stone,Gas,1332.71
4458,4226,4,2.5,12357,24.7,1992,No,7,1,Brick,Oil,1100.63
4459,843,2,2.5,13367,24.0,2001,No,4,2,Wood,Gas,687.28
4460,4412,5,1.0,4700,22.2,1995,Yes,5,1,Wood,Gas,997.29
4461,3418,4,2.0,10483,3.2,1963,Yes,5,5,Brick,Oil,1089.28
4462,3963,4,2.5,11983,24.1,2013,No,7,2,Stone,Electric,1162.48
4463,2088,2,3.5,12400,27.7,2010,No,8,1,Brick,Gas,994.97
4464,3742,3,2.0,7269,2.7,2007,No,6,3,Brick,Gas,1167.99
4465,1019,2,2.0,11615,12.6,1998,Yes,8,5,Brick,Electric,906.98
4466,2725,3,3.0,7176,29.7,1978,No,5,3,Brick,Gas,882.97
4467,3772,5,3.0,13107,18.4,1975,Yes,3,3,Brick,Electric,1061.48
4468,4313,4,3.5,11089,15.9,1976,Yes,6,1,Brick,Oil,1228.28
4469,3248,4,2.0,8998,6.1,2016,Yes,5,2,Brick,Gas,1064.18
4470,4271,2,1.5,7751,17.4,2016,No,6,4,Wood,Gas,1199.65
4471,3574,2,3.0,9468,13.7,1984,Yes,8,4,Stone,Gas,1171.86
4472,1790,5,1.5,5495,4.7,2009,Yes,4,5,Stone,Gas,872.3
4473,3746,5,2.0,5090,14.5,2010,No,5,3,Brick,Gas,1030.29
4474,2612,3,2.5,12360,5.8,2019,Yes,5,5,Brick,Electric,1131.62
4475,1603,5,2.5,6199,22.2,1952,Yes,10,1,Wood,Gas,832.57
4476,1289,5,2.5,8569,29.2,1982,Yes,6,3,Brick,Gas,816.3
4477,4356,5,1.5,14436,14.6,1991,Yes,4,4,Stone,Gas,1151.11
4478,2293,5,4.0,12932,19.3,1962,Yes,3,1,Brick,Gas,800.94
4479,4445,3,1.5,12353,13.5,1978,No,10,1,Wood,Gas,1111.56
4480,3691,5,1.0,10786,5.0,1958,No,4,5,Brick,Electric,1042.83
4481,2505,3,2.5,12799,29.1,1981,Yes,3,5,Wood,Gas,969.06
4482,4316,2,3.5,4727,4.8,1971,Yes,9,2,Brick,Oil,1229.43
4483,4140,4,2.5,4642,4.2,2007,Yes,9,4,Stone,Gas,1384.88
4484,853,2,2.5,11063,14.3,2006,Yes,10,4,Wood,Electric,862.21
4485,3375,5,2.0,11499,20.1,1959,Yes,7,5,Wood,Gas,1181.92
4486,4391,4,1.0,8043,11.3,1974,Yes,8,4,Wood,Electric,1165.04
4487,1415,5,2.5,11760,6.6,2011,No,10,4,Wood,Oil,1059.83
4488,1754,5,2.0,13283,24.7,2012,Yes,4,1,Wood,Electric,758.46
4489,3233,2,3.5,10377,11.5,1952,No,3,3,Brick,Gas,833.38
4490,2429,5,1.5,14480,6.6,1996,Yes,6,3,Stone,Gas,1048.95
4491,3581,2,2.0,7527,11.6,2004,Yes,3,2,Brick,Gas,1002.79
4492,1449,5,2.0,13214,7.2,1975,No,7,3,Wood,Gas,836.45
4493,3147,3,2.0,13926,16.1,1962,Yes,3,4,Brick,Electric,913.28
4494,4078,4,2.0,7766,20.4,1956,No,8,1,Brick,Electric,942.94
4495,3440,2,2.0,4153,24.2,1983,Yes,9,3,Brick,Gas,1174.75
4496,4601,2,1.5,8277,7.6,1971,No,10,4,Stone,Gas,1303.66
4497,3361,4,3.0,5207,5.8,1972,Yes,4,4,Stone,Gas,1177.66
4498,4049,2,2.0,6615,1.6,1997,No,3,5,Wood,Electric,1188.96
4499,1170,4,2.5,8660,7.6,1963,Yes,4,5,Stone,Gas,889.34
4500,1657,3,2.0,9319,1.7,2001,Yes,7,3,Brick,Gas,1101.61
4501,1183,5,2.5,5980,11.0,1988,No,3,5,Wood,Gas,794.93
4502,4677,3,2.5,11213,5.2,1990,No,3,4,Brick,Gas,1326.37
4503,3352,5,2.5,6889,17.8,1985,No,7,4,Brick,Oil,1118.24
4504,3525,4,2.0,14801,12.1,1955,Yes,8,5,Brick,Electric,1164.97
4505,4834,3,2.5,12900,3.7,1972,No,3,1,Brick,Gas,1151.96
4506,4093,5,1.5,10002,12.6,1959,Yes,4,5,Stone,Electric,1097.04
4507,4788,4,2.5,12165,7.1,2009,Yes,8,1,Stone,Electric,1309.84
4508,1722,5,2.0,7157,20.7,1979,Yes,5,5,Wood,Gas,881.03
4509,3715,2,1.0,12147,11.6,2019,Yes,8,4,Stone,Gas,1248.37
4510,3750,2,2.5,14557,5.3,1954,No,9,4,Brick,Oil,1292.6
4511,3846,4,2.0,14774,11.1,2006,No,5,5,Stone,Oil,1172.66
4512,1774,5,3.5,13575,7.5,1992,Yes,9,2,Brick,Gas,1083.61
4513,2030,2,2.0,11348,24.1,2001,Yes,4,1,Stone,Electric,795.75
4514,3235,3,4.0,7645,29.5,1955,Yes,9,2,Wood,Gas,1032.07
4515,2614,5,2.0,6121,1.7,1951,Yes,10,4,Stone,Gas,1322.76
4516,3734,5,1.0,6941,21.0,1966,Yes,3,1,Wood,Gas,886.93
4517,2163,2,1.0,7880,8.7,1961,No,4,5,Stone,Gas,829.52
4518,4740,2,1.0,12556,2.9,1993,No,7,1,Stone,Gas,1281.74
4519,1003,4,1.0,14503,1.4,2003,Yes,4,1,Wood,Gas,797.42
4520,960,5,2.0,9999,26.5,1956,No,5,3,Stone,Gas,757.21
4521,1568,3,2.0,4184,11.3,1981,No,10,1,Brick,Gas,778.6
4522,4548,2,1.5,8788,29.8,1978,Yes,9,4,Stone,Electric,1179.28
4523,3381,5,2.0,7005,13.8,1995,Yes,8,2,Wood,Gas,1107.86
4524,1893,2,2.0,11655,6.4,2022,Yes,9,2,Brick,Gas,915.54
4525,1407,4,2.5,4729,23.5,2002,Yes,6,5,Wood,Electric,883.02
4526,2340,5,1.5,9225,27.9,1974,Yes,7,3,Wood,Electric,922.7
4527,3675,5,3.5,11601,24.7,2002,No,3,2,Brick,Gas,990.0
4528,3991,4,2.0,4566,22.6,1978,No,9,2,Wood,Gas,1046.96
4529,2637,3,2.5,5311,10.7,1955,No,8,1,Stone,Oil,919.54
4530,1489,2,1.0,8438,2.9,1987,No,4,4,Brick,Gas,754.4
4531,4559,4,2.5,11736,6.8,1952,No,7,4,Wood,Gas,1156.59
4532,3749,5,2.0,12803,14.0,1984,Yes,10,5,Wood,Electric,1275.17
4533,2903,4,3.5,4623,28.7,2004,Yes,5,4,Wood,Electric,1090.46
4534,1165,5,3.5,11616,22.0,1996,Yes,9,2,Wood,Electric,995.43
4535,4375,4,2.5,12689,25.0,1982,Yes,3,1,Brick,Gas,1008.58
4536,4999,3,3.0,10065,9.0,1952,No,4,4,Stone,Electric,1249.35
4537,4972,5,2.5,12414,20.8,2018,Yes,9,3,Brick,Electric,1491.95
4538,3178,4,1.0,9817,26.0,2008,Yes,8,3,Brick,Gas,1192.66
4539,2005,3,2.5,13144,14.9,1967,No,4,3,Wood,Gas,763.02
4540,4639,3,1.5,5906,13.5,2015,No,3,4,Brick,Gas,1180.53
4541,3535,2,2.5,5160,21.9,1974,Yes,8,1,Brick,Gas,1032.54
4542,4147,5,1.0,6784,17.2,1969,Yes,6,4,Brick,Oil,1085.4
4543,2475,2,2.0,7834,29.8,2020,Yes,6,2,Brick,Electric,937.67
4544,1098,3,2.0,9986,13.3,2018,Yes,7,4,Wood,Gas,795.45
4545,1756,2,2.0,12894,6.1,1978,No,9,3,Wood,Electric,934.34
4546,1914,2,2.5,10337,14.7,1967,No,4,3,Wood,Gas,812.07
4547,3305,4,2.0,10945,7.8,2021,Yes,10,1,Stone,Gas,1274.04
4548,2274,2,4.0,7408,17.3,1976,Yes,7,5,Wood,Gas,1024.5
4549,4526,3,2.0,4996,4.6,1991,Yes,3,3,Brick,Oil,1120.15
4550,4271,2,2.5,9949,28.5,2015,No,8,3,Wood,Electric,1252.19
4551,3628,5,3.0,8827,25.9,1975,Yes,7,5,Wood,Oil,1135.47
4552,3650,4,2.0,14452,5.5,1972,No,9,4,Brick,Gas,1285.6
4553,3306,3,3.0,12778,6.0,1954,Yes,4,3,Wood,Gas,1085.16
4554,4570,2,2.0,6984,15.9,1960,Yes,9,1,Stone,Gas,1202.45
4555,3764,5,1.5,6869,23.4,1968,Yes,10,4,Stone,Electric,1265.29
4556,1749,3,1.0,6723,7.4,1961,No,6,4,Brick,Gas,603.69
4557,3650,2,2.5,5004,2.8,1951,Yes,6,3,Brick,Gas,1160.68
4558,965,4,1.5,5775,16.8,1992,No,10,4,Stone,Gas,918.99
4559,4286,2,1.0,5114,21.1,1971,Yes,3,4,Brick,Oil,995.66
4560,3309,3,2.0,8720,8.1,1975,Yes,5,1,Brick,Electric,922.26
4561,1719,3,2.0,11507,22.5,1982,Yes,7,4,Wood,Electric,930.9
4562,913,3,2.5,14881,28.6,1973,No,3,3,Brick,Electric,693.65
4563,4304,5,1.5,4612,5.0,2018,No,6,3,Wood,Electric,1193.68
4564,1791,2,1.5,14769,15.8,1970,Yes,9,5,Wood,Gas,888.68
4565,4639,2,2.0,11377,2.6,1995,Yes,4,2,Wood,Gas,1230.87
4566,2058,2,2.0,5403,7.0,1967,No,4,5,Brick,Gas,824.71
4567,4226,4,3.0,4010,3.6,1954,Yes,8,1,Wood,Gas,1229.24
4568,1314,5,2.5,5997,12.7,1957,Yes,5,1,Wood,Electric,657.24
4569,3996,5,3.5,12107,24.8,2006,Yes,10,3,Brick,Gas,1414.82
4570,3384,4,1.5,11782,17.7,1954,No,10,2,Brick,Gas,986.75
4571,867,5,2.5,11762,7.5,1962,No,5,5,Wood,Electric,733.1
